"regime","hs6_query","national_tariff_code","description","current_rate","source_file","source_sha256"
"ACFTA","870360","8703602200","- - - - Of a cylinder capacity not exceeding 1,500 cc","10","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602400","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602500","- - - - Of a cylinder capacity not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602600","- - - - Of a cylinder capacity exceeding 2,000 cc","10","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602700","- - - - Of a cylinder capacity not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703602800","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603100","- - - Go-karts","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603200","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603300","- - - - Of a cylinder capacity exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603400","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603500","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703603600","- - - - Other","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703604700","- - - - Of a cylinder capacity exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605500","- - - - Of a cylinder capacity exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605600","- - - - Of a cylinder capacity not exceeding 1,500 cc","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605700","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703605800","- - - - Of a cylinder capacity exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606700","- - - - Of a cylinder capacity exceeding 3,000 cc, of four-wheel drive","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703606800","- - - - Of a cylinder capacity exceeding 3,000 cc, not of four-wheel drive","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703607700","- - - - Of a cylinder capacity exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703608700","- - - - Of a cylinder capacity exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609700","- - - - Of a cylinder capacity exceeding 3,000 cc, of four-wheel drive","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870360","8703609800","- - - - Of a cylinder capacity exceeding 3,000 cc, not of four-wheel drive","30","JKDM_HS_Explorer_ACFTA_870360_RATE_2026.html","c80ca2d2c2f9b1ec92cc5caa0ca9cd751328e6206399986d2dd05e24f8c1e6e6"
"ACFTA","870370","870370","- Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power :","","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701100","- - - Go-karts","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701200","- - - All-Terrain Vehicles (ATV)","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701300","- - - Ambulances","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701400","- - - Hearses","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701500","- - - Prison vans","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701600","- - - - Of a cylinder capacity not exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701700","- - - - Of a cylinder capacity exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701800","- - - - Of a cylinder capacity not exceeding 1,500 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703701900","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702100","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702200","- - - - Of a cylinder capacity not exceeding 1,500 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702400","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702500","- - - - Of a cylinder capacity not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702600","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702700","- - - - Of a cylinder capacity not exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703702800","- - - - Of a cylinder capacity exceeding 2,000 cc","5","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703100","- - - Go-karts","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703200","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703300","- - - - Of a cylinder capacity exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703400","- - - - Of a cylinder capacity not exceeding 1,500 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703500","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703703600","- - - - Of a cylinder capacity exceeding 2,500 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704500","- - - - Of a cylinder capacity exceeding 2,000 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704600","- - - - Of a cylinder capacity exceeding 2,500 cc but not exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703704700","- - - - Of a cylinder capacity exceeding 3,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705200","- - - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705300","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 1,800 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705400","- - - - Of a cylinder capacity exceeding 1,800 cc but not exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705500","- - - - Of a cylinder capacity exceeding 2,500 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705600","- - - - Of a cylinder capacity not exceeding 1,500 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705700","- - - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703705800","- - - - Of a cylinder capacity exceeding 2,000 cc","0","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
"ACFTA","870370","8703706100","- - - - Of a cylinder capacity not exceeding 1,000 cc","30","JKDM_HS_Explorer_ACFTA_870370_RATE_2026.html","8a4ac6665d89f6ed75e7c8978e601160c9c6f85b1e5a1e65395e36219739816e"
