agreement,source_extract_file,vn_hs8_code,national_tariff_code_as_stored,hs6_code,extraction_status,preferential_rate,rate_year_columns,context_snippet
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.23,8703602300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.60.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc --- HIT --- - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.84 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.85 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.86 - - - - Dung tích"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.24,8703602400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"à ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.60.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.60.24 - - - - Dung tích xi lanh trên 2.000 cc - - --- HIT --- .83 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.84 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.85 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.86 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.87 - - - - Dung tích xi lanh trên"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.25,8703602500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"- - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.60.25 - - - - Dung tích xi lanh không --- HIT --- quá 2.500 cc 8703.40.86 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.87 - - - - Dung tích xi lanh trên 3.000 cc - - - Loại khác: 8703.40.91 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.92 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.93 - - - - Dung tích xi lanh trên 1.500 cc nhưng không"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.26,8703602600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"ể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.60.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loạ --- HIT --- 2.500 cc nhưng không quá 3.000 cc 8703.40.87 - - - - Dung tích xi lanh trên 3.000 cc - - - Loại khác: 8703.40.91 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.92 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.93 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.94 - - - - Dung"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.27,8703602700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"tô thể thao, nhưng không kể ô tô van), không phải loại bốn bánh chủ động: 8703.60.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.60.27 - - - - Dung tích xi lanh không quá 2 --- HIT --- 3.000 cc - - - Loại khác: 8703.40.91 - - - - Dung tích xi lanh không quá 1.000 cc 8703.40.92 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.93 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.94 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.95 - - - - Dung tích xi lanh"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.28,8703602800,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,bốn bánh chủ động: 8703.60.25 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.60.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8 --- HIT --- 1.000 cc 8703.40.92 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.40.93 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.94 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.95 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.96 -
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.31,8703603100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,.000 cc 8703.60.26 - - - - Dung tích xi lanh trên 2.000 cc - - - Loại khác: 8703.60.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.60.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicl --- HIT --- 0 cc nhưng không quá 1.500 cc 8703.40.93 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.40.94 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.95 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.96 - - - - Dung tích xi lanh trên 2.500 cc nhưng không
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.32,8703603200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"703.60.27 - - - - Dung tích xi lanh không quá 2.000 cc 8703.60.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.60.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.60.32 - - - - Dung tích xi lanh không quá 1.00 --- HIT --- 0 cc nhưng không quá 1.800 cc 8703.40.94 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.40.95 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.96 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.97 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.9"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.33,8703603300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"703.60.28 - - - - Dung tích xi lanh trên 2.000 cc - - Loại khác: 8703.60.31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.60.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thươn --- HIT --- 0 cc nhưng không quá 2.000 cc 8703.40.95 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.40.96 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.97 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.98 - - - - Dung tích xi lanh trên 3.000 cc, không phải lo"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.34,8703603400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"31 - - - Xe đua cỡ nhỏ - - - Xe địa hình ATV (All-Terrain Vehicles): 8703.60.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.60.34 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 --- HIT --- 0 cc nhưng không quá 2.500 cc 8703.40.96 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.40.97 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.98 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động 8703.50 - Xe khác, loại kết hợp động cơ đốt trong ki"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.35,8703603500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"0.32 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.33 - - - - Dung tích xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.60.34 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.35 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 3.000 --- HIT --- 0 cc nhưng không quá 3.000 cc 8703.40.97 - - - - Dung tích xi lanh trên 3.000 cc, loại bốn bánh chủ động 8703.40.98 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động 8703.50 - Xe khác, loại kết hợp động cơ đốt trong kiểu piston đốt cháy do nén (diesel hoặc bán diesel) và động cơ điện để tạo độn"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.36,8703603600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"ch xi lanh trên 1.000 cc - - - Ô tô cứu thương: 8703.60.34 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.35 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 3.000 cc 8703.60.36 - - - - Loại khác - - - Ô tô tang lễ: 8703.60.41 - - - - Dung t --- HIT --- 0 cc, loại bốn bánh chủ động 8703.40.98 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động 8703.50 - Xe khác, loại kết hợp động cơ đốt trong kiểu piston đốt cháy do nén (diesel hoặc bán diesel) và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài: - - Dạng CKD:"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.41,8703604100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"703.60.34 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.35 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 3.000 cc 8703.60.36 - - - - Loại khác - - - Ô tô tang lễ: 8703.60.41 - - - - Dung t --- HIT --- 0 cc, loại bốn bánh chủ động 8703.40.98 - - - - Dung tích xi lanh trên 3.000 cc, không phải loại bốn bánh chủ động 8703.50 - Xe khác, loại kết hợp động cơ đốt trong kiểu piston đốt cháy do nén (diesel hoặc bán diesel) và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - -"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.42,8703604200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"không quá 1.500 cc 8703.60.35 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 3.000 cc 8703.60.36 - - - - Loại khác - - - Ô tô tang lễ: 8703.60.41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.42 - - - - Dung tích xi lanh trên 1.0 --- HIT --- cc, không phải loại bốn bánh chủ động 8703.50 - Xe khác, loại kết hợp động cơ đốt trong kiểu piston đốt cháy do nén (diesel hoặc bán diesel) và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - -"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.43,8703604300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"không quá 3.000 cc 8703.60.36 - - - - Loại khác - - - Ô tô tang lễ: 8703.60.41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.43 - - - - Dung tích xi lanh trên 1.50 --- HIT --- c, loại kết hợp động cơ đốt trong kiểu piston đốt cháy do nén (diesel hoặc bán diesel) và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.1"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.44,8703604400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"41 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.42 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.44 - - - - Dung tí --- HIT --- án diesel) và động cơ điện để tạo động lực, trừ loại có khả năng nạp điện từ nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.15 - - - Ô tô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Mot"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.45,8703604500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.43 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tí --- HIT --- nguồn điện bên ngoài: - - Dạng CKD: 8703.50.11 - - - Xe đua cỡ nhỏ 8703.50.12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.15 - - - Ô tô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.1
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.46,8703604600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.44 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung t --- HIT --- .12 - - - Xe địa hình ATV (All-Terrain Vehicles) 8703.50.13 - - - Ô tô cứu thương 8703.50.14 - - - Ô tô tang lễ 8703.50.15 - - - Ô tô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.47,8703604700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,xi lanh trên 1.800 cc nhưng không quá 2.000 cc 8703.60.45 - - - - Dung tích xi lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung t --- HIT --- ô chở phạm nhân - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.51,8703605100,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,i lanh trên 2.000 cc nhưng không quá 2.500 cc 8703.60.46 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung --- HIT --- ược thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.52,8703605200,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,6 - - - - Dung tích xi lanh trên 2.500 cc nhưng không quá 3.000 cc 8703.60.47 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung --- HIT --- ược thiết kế như căn hộ) (Motor-homes): 8703.50.16 - - - - Dung tích xi lanh không quá 2.000 cc 8703.50.17 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.53,8703605300,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"7 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô chở phạm nhân: 8703.60.51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703. --- HIT --- - Ô tô kiểu Sedan: 8703.50.18 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng khô"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.54,8703605400,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"51 - - - - Dung tích xi lanh không quá 1.000 cc 8703.60.52 - - - - Dung tích xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703 --- HIT --- không quá 1.500 cc 8703.50.19 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - -"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.55,8703605500,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"xi lanh trên 1.000 cc nhưng không quá 1.500 cc 8703.60.53 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 1.800 cc 8703.60.54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô t --- HIT --- không quá 2.000 cc 8703.50.21 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.56,8703605600,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,".54 - - - - Dung tích xi lanh trên 1.800 cc nhưng không quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.60.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung t --- HIT --- s) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành l"
RCEP,2023_163_164_129-2022-N_-CP_8703.txt,8703.60.57,8703605700,870360,HS_CODE_FOUND_RATE_NEEDS_TABLE_EXTRACTION,,,"quá 3.000 cc 8703.60.55 - - - - Dung tích xi lanh trên 3.000 cc - - - Ô tô nhà ở lưu động (có nội thất được thiết kế như căn hộ) (Motor-homes): 8703.60.56 - - - - Dung tích xi lanh không quá 1.500 cc 8703.60.57 - - - - Dung t --- HIT --- s) và ô tô thể thao, nhưng không kể ô tô van), loại bốn bánh chủ động: 8703.50.22 - - - - Dung tích xi lanh không quá 1.500 cc 8703.50.23 - - - - Dung tích xi lanh trên 1.500 cc nhưng không quá 2.000 cc 8703.50.24 - - - - Dung tích xi lanh trên 2.000 cc - - - Ô tô khác (kể cả ô tô chở người có khoang chở hành lý chung (station wagons) và ô tô thể thao, nhưng không k"
